block_group,B24080_001E,B24080_001E_03,B24080_001E_06,B24080_001E_09,B24080_001E_10,B24080_001E_11,B24080_002E,B24080_003E,B24080_006E,B24080_009E_M,B24080_010E,B24080_011E,B24080_012E,B24080_013E,B24080_016E,B24080_019E_M,B24080_020E,B24080_021E
480291818133,1450.0,1072.0,177.0,167.0,34.0,0.0,691.0,569.0,109.0,13.0,0.0,0.0,759.0,503.0,68.0,154.0,34.0,0.0
480291818141,2488.0,1953.0,160.0,304.0,71.0,0.0,1491.0,1215.0,43.0,192.0,41.0,0.0,997.0,738.0,117.0,112.0,30.0,0.0
480291818151,558.0,295.0,122.0,79.0,62.0,0.0,283.0,159.0,55.0,49.0,20.0,0.0,275.0,136.0,67.0,30.0,42.0,0.0
480291818152,1274.0,1079.0,72.0,110.0,13.0,0.0,635.0,533.0,12.0,77.0,13.0,0.0,639.0,546.0,60.0,33.0,0.0,0.0
480291818162,1808.0,1228.0,157.0,336.0,87.0,0.0,929.0,678.0,77.0,119.0,55.0,0.0,879.0,550.0,80.0,217.0,32.0,0.0
480291818171,1257.0,957.0,55.0,187.0,58.0,0.0,764.0,633.0,32.0,56.0,43.0,0.0,493.0,324.0,23.0,131.0,15.0,0.0
480291818181,1048.0,686.0,106.0,195.0,61.0,0.0,514.0,339.0,22.0,92.0,61.0,0.0,534.0,347.0,84.0,103.0,0.0,0.0
480291818182,849.0,681.0,42.0,126.0,0.0,0.0,499.0,415.0,0.0,84.0,0.0,0.0,350.0,266.0,42.0,42.0,0.0,0.0
480291818191,574.0,546.0,0.0,8.0,20.0,0.0,355.0,335.0,0.0,0.0,20.0,0.0,219.0,211.0,0.0,8.0,0.0,0.0
480291818192,3243.0,2392.0,220.0,495.0,136.0,0.0,1623.0,1118.0,103.0,343.0,59.0,0.0,1620.0,1274.0,117.0,152.0,77.0,0.0
480291818202,3103.0,2358.0,254.0,404.0,87.0,0.0,1768.0,1427.0,92.0,215.0,34.0,0.0,1335.0,931.0,162.0,189.0,53.0,0.0
480291818211,509.0,358.0,39.0,63.0,49.0,0.0,273.0,206.0,17.0,44.0,6.0,0.0,236.0,152.0,22.0,19.0,43.0,0.0
480291818221,686.0,532.0,23.0,97.0,34.0,0.0,247.0,199.0,6.0,29.0,13.0,0.0,439.0,333.0,17.0,68.0,21.0,0.0
480291818222,808.0,657.0,23.0,121.0,7.0,0.0,456.0,365.0,7.0,77.0,7.0,0.0,352.0,292.0,16.0,44.0,0.0,0.0
480291818231,2143.0,1714.0,38.0,308.0,71.0,12.0,931.0,670.0,0.0,199.0,62.0,0.0,1212.0,1044.0,38.0,109.0,9.0,12.0
480291818241,716.0,410.0,89.0,200.0,17.0,0.0,329.0,239.0,30.0,43.0,17.0,0.0,387.0,171.0,59.0,157.0,0.0,0.0
480291912012,905.0,644.0,55.0,108.0,89.0,9.0,441.0,352.0,0.0,32.0,57.0,0.0,464.0,292.0,55.0,76.0,32.0,9.0
480291910064,710.0,587.0,36.0,15.0,72.0,0.0,494.0,422.0,0.0,0.0,72.0,0.0,216.0,165.0,36.0,15.0,0.0,0.0
480291912011,671.0,540.0,31.0,55.0,45.0,0.0,324.0,259.0,0.0,41.0,24.0,0.0,347.0,281.0,31.0,14.0,21.0,0.0
480291912021,622.0,322.0,22.0,46.0,232.0,0.0,315.0,167.0,0.0,46.0,102.0,0.0,307.0,155.0,22.0,0.0,130.0,0.0
480291912022,1026.0,930.0,47.0,49.0,0.0,0.0,639.0,569.0,21.0,49.0,0.0,0.0,387.0,361.0,26.0,0.0,0.0,0.0
480291912023,289.0,188.0,13.0,74.0,14.0,0.0,138.0,111.0,13.0,0.0,14.0,0.0,151.0,77.0,0.0,74.0,0.0,0.0
480291912024,587.0,458.0,54.0,61.0,14.0,0.0,255.0,182.0,29.0,44.0,0.0,0.0,332.0,276.0,25.0,17.0,14.0,0.0
480291913031,991.0,755.0,46.0,119.0,58.0,13.0,522.0,405.0,8.0,62.0,34.0,13.0,469.0,350.0,38.0,57.0,24.0,0.0
480291913041,380.0,281.0,6.0,71.0,22.0,0.0,239.0,180.0,0.0,37.0,22.0,0.0,141.0,101.0,6.0,34.0,0.0,0.0
480291913042,967.0,855.0,58.0,28.0,26.0,0.0,636.0,560.0,22.0,28.0,26.0,0.0,331.0,295.0,36.0,0.0,0.0,0.0
480291914062,979.0,719.0,116.0,69.0,75.0,0.0,509.0,371.0,91.0,23.0,24.0,0.0,470.0,348.0,25.0,46.0,51.0,0.0
480291914063,841.0,584.0,12.0,79.0,166.0,0.0,350.0,279.0,0.0,31.0,40.0,0.0,491.0,305.0,12.0,48.0,126.0,0.0
480291914082,704.0,602.0,28.0,63.0,11.0,0.0,399.0,371.0,7.0,21.0,0.0,0.0,305.0,231.0,21.0,42.0,11.0,0.0
480291914101,763.0,591.0,75.0,53.0,44.0,0.0,370.0,325.0,15.0,14.0,16.0,0.0,393.0,266.0,60.0,39.0,28.0,0.0
480291914102,1537.0,1298.0,131.0,108.0,0.0,0.0,819.0,699.0,27.0,93.0,0.0,0.0,718.0,599.0,104.0,15.0,0.0,0.0
480291914103,1138.0,802.0,133.0,114.0,89.0,0.0,661.0,535.0,40.0,53.0,33.0,0.0,477.0,267.0,93.0,61.0,56.0,0.0
480291914111,1031.0,640.0,53.0,136.0,202.0,0.0,453.0,241.0,0.0,35.0,177.0,0.0,578.0,399.0,53.0,101.0,25.0,0.0
480291914112,1792.0,1341.0,222.0,140.0,89.0,0.0,974.0,734.0,129.0,93.0,18.0,0.0,818.0,607.0,93.0,47.0,71.0,0.0
480291818242,1375.0,1232.0,26.0,75.0,42.0,0.0,623.0,580.0,0.0,15.0,28.0,0.0,752.0,652.0,26.0,60.0,14.0,0.0
480291818251,938.0,650.0,65.0,214.0,9.0,0.0,470.0,358.0,7.0,105.0,0.0,0.0,468.0,292.0,58.0,109.0,9.0,0.0
480291818252,1895.0,1374.0,168.0,303.0,50.0,0.0,982.0,723.0,65.0,144.0,50.0,0.0,913.0,651.0,103.0,159.0,0.0,0.0
480291818261,1174.0,1015.0,81.0,42.0,36.0,0.0,490.0,393.0,61.0,0.0,36.0,0.0,684.0,622.0,20.0,42.0,0.0,0.0
480291818262,1592.0,1226.0,60.0,183.0,123.0,0.0,705.0,493.0,15.0,108.0,89.0,0.0,887.0,733.0,45.0,75.0,34.0,0.0
480291818263,742.0,258.0,258.0,226.0,0.0,0.0,239.0,94.0,96.0,49.0,0.0,0.0,503.0,164.0,162.0,177.0,0.0,0.0
480291818264,905.0,754.0,55.0,76.0,20.0,0.0,411.0,316.0,32.0,63.0,0.0,0.0,494.0,438.0,23.0,13.0,20.0,0.0
480291819011,1939.0,1626.0,155.0,158.0,0.0,0.0,1011.0,798.0,86.0,127.0,0.0,0.0,928.0,828.0,69.0,31.0,0.0,0.0
480291819012,1714.0,1402.0,61.0,251.0,0.0,0.0,945.0,828.0,25.0,92.0,0.0,0.0,769.0,574.0,36.0,159.0,0.0,0.0
480291819021,3064.0,2230.0,176.0,429.0,229.0,0.0,1613.0,1267.0,48.0,125.0,173.0,0.0,1451.0,963.0,128.0,304.0,56.0,0.0
480291819022,1344.0,941.0,110.0,247.0,46.0,0.0,779.0,667.0,23.0,67.0,22.0,0.0,565.0,274.0,87.0,180.0,24.0,0.0
480291820011,1133.0,782.0,77.0,248.0,26.0,0.0,552.0,403.0,11.0,123.0,15.0,0.0,581.0,379.0,66.0,125.0,11.0,0.0
480291820012,1800.0,1354.0,108.0,262.0,76.0,0.0,932.0,694.0,17.0,186.0,35.0,0.0,868.0,660.0,91.0,76.0,41.0,0.0
480291820021,2522.0,1494.0,213.0,680.0,135.0,0.0,1311.0,921.0,70.0,247.0,73.0,0.0,1211.0,573.0,143.0,433.0,62.0,0.0
480291820023,1748.0,1230.0,163.0,201.0,154.0,0.0,988.0,741.0,55.0,133.0,59.0,0.0,760.0,489.0,108.0,68.0,95.0,0.0
480291820032,979.0,710.0,28.0,185.0,56.0,0.0,400.0,202.0,6.0,150.0,42.0,0.0,579.0,508.0,22.0,35.0,14.0,0.0
480291821012,758.0,678.0,24.0,56.0,0.0,0.0,438.0,438.0,0.0,0.0,0.0,0.0,320.0,240.0,24.0,56.0,0.0,0.0
480291821022,994.0,755.0,0.0,124.0,103.0,12.0,453.0,311.0,0.0,75.0,67.0,0.0,541.0,444.0,0.0,49.0,36.0,12.0
480291821023,1895.0,1354.0,150.0,354.0,37.0,0.0,1018.0,775.0,54.0,152.0,37.0,0.0,877.0,579.0,96.0,202.0,0.0,0.0
480291821061,1765.0,1269.0,155.0,249.0,92.0,0.0,1078.0,811.0,113.0,98.0,56.0,0.0,687.0,458.0,42.0,151.0,36.0,0.0
480291918142,1190.0,868.0,62.0,212.0,48.0,0.0,658.0,461.0,38.0,142.0,17.0,0.0,532.0,407.0,24.0,70.0,31.0,0.0
480291918151,1379.0,992.0,80.0,201.0,106.0,0.0,789.0,575.0,62.0,77.0,75.0,0.0,590.0,417.0,18.0,124.0,31.0,0.0
480291918161,671.0,512.0,34.0,7.0,118.0,0.0,282.0,213.0,18.0,0.0,51.0,0.0,389.0,299.0,16.0,7.0,67.0,0.0
480291918162,486.0,404.0,0.0,35.0,47.0,0.0,297.0,223.0,0.0,27.0,47.0,0.0,189.0,181.0,0.0,8.0,0.0,0.0
480291918172,1640.0,1141.0,116.0,290.0,93.0,0.0,875.0,642.0,33.0,150.0,50.0,0.0,765.0,499.0,83.0,140.0,43.0,0.0
480291919001,375.0,300.0,13.0,46.0,16.0,0.0,194.0,142.0,8.0,36.0,8.0,0.0,181.0,158.0,5.0,10.0,8.0,0.0
480291919003,346.0,322.0,15.0,0.0,9.0,0.0,173.0,170.0,0.0,0.0,3.0,0.0,173.0,152.0,15.0,0.0,6.0,0.0
480291919004,211.0,158.0,0.0,0.0,53.0,0.0,110.0,66.0,0.0,0.0,44.0,0.0,101.0,92.0,0.0,0.0,9.0,0.0
480291920001,911.0,599.0,132.0,164.0,16.0,0.0,406.0,324.0,39.0,27.0,16.0,0.0,505.0,275.0,93.0,137.0,0.0,0.0
480291920002,767.0,535.0,78.0,106.0,48.0,0.0,573.0,374.0,47.0,104.0,48.0,0.0,194.0,161.0,31.0,2.0,0.0,0.0
480291920004,261.0,153.0,0.0,31.0,77.0,0.0,160.0,124.0,0.0,16.0,20.0,0.0,101.0,29.0,0.0,15.0,57.0,0.0
480291920005,212.0,156.0,12.0,0.0,44.0,0.0,130.0,102.0,12.0,0.0,16.0,0.0,82.0,54.0,0.0,0.0,28.0,0.0
480291921002,551.0,373.0,48.0,82.0,48.0,0.0,275.0,203.0,18.0,37.0,17.0,0.0,276.0,170.0,30.0,45.0,31.0,0.0
480291922001,845.0,701.0,10.0,134.0,0.0,0.0,598.0,501.0,2.0,95.0,0.0,0.0,247.0,200.0,8.0,39.0,0.0,0.0
480291923001,179.0,159.0,1.0,19.0,0.0,0.0,98.0,97.0,1.0,0.0,0.0,0.0,81.0,62.0,0.0,19.0,0.0,0.0
480291923002,1566.0,1129.0,155.0,187.0,30.0,65.0,979.0,728.0,78.0,158.0,15.0,0.0,587.0,401.0,77.0,29.0,15.0,65.0
480291923003,539.0,411.0,32.0,84.0,12.0,0.0,275.0,248.0,0.0,15.0,12.0,0.0,264.0,163.0,32.0,69.0,0.0,0.0
480291923004,488.0,269.0,56.0,129.0,34.0,0.0,188.0,115.0,0.0,73.0,0.0,0.0,300.0,154.0,56.0,56.0,34.0,0.0
480299800011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800031,259.0,135.0,8.0,111.0,5.0,0.0,166.0,56.0,8.0,97.0,5.0,0.0,93.0,79.0,0.0,14.0,0.0,0.0
480299800041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800051,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299801001,144.0,84.0,22.0,38.0,0.0,0.0,93.0,45.0,22.0,26.0,0.0,0.0,51.0,39.0,0.0,12.0,0.0,0.0
480291805033,1051.0,794.0,71.0,124.0,62.0,0.0,564.0,430.0,51.0,30.0,53.0,0.0,487.0,364.0,20.0,94.0,9.0,0.0
480291704011,466.0,433.0,0.0,18.0,15.0,0.0,185.0,174.0,0.0,7.0,4.0,0.0,281.0,259.0,0.0,11.0,11.0,0.0
480291914081,1013.0,834.0,46.0,34.0,99.0,0.0,558.0,474.0,33.0,11.0,40.0,0.0,455.0,360.0,13.0,23.0,59.0,0.0
480291914091,2402.0,1888.0,210.0,223.0,81.0,0.0,1034.0,837.0,136.0,35.0,26.0,0.0,1368.0,1051.0,74.0,188.0,55.0,0.0
480291412006,603.0,344.0,90.0,169.0,0.0,0.0,319.0,170.0,40.0,109.0,0.0,0.0,284.0,174.0,50.0,60.0,0.0,0.0
480291412003,641.0,565.0,63.0,13.0,0.0,0.0,394.0,331.0,63.0,0.0,0.0,0.0,247.0,234.0,0.0,13.0,0.0,0.0
480291501002,898.0,682.0,64.0,102.0,50.0,0.0,407.0,325.0,27.0,47.0,8.0,0.0,491.0,357.0,37.0,55.0,42.0,0.0
480291407002,387.0,219.0,39.0,103.0,26.0,0.0,203.0,106.0,15.0,56.0,26.0,0.0,184.0,113.0,24.0,47.0,0.0,0.0
480291413002,1166.0,958.0,26.0,165.0,17.0,0.0,654.0,526.0,13.0,104.0,11.0,0.0,512.0,432.0,13.0,61.0,6.0,0.0
480291414021,1624.0,1202.0,65.0,233.0,124.0,0.0,876.0,672.0,27.0,53.0,124.0,0.0,748.0,530.0,38.0,180.0,0.0,0.0
480291806022,743.0,592.0,31.0,43.0,77.0,0.0,343.0,271.0,0.0,8.0,64.0,0.0,400.0,321.0,31.0,35.0,13.0,0.0
480291101003,716.0,520.0,45.0,139.0,12.0,0.0,492.0,390.0,29.0,73.0,0.0,0.0,224.0,130.0,16.0,66.0,12.0,0.0
480291211121,1066.0,844.0,23.0,138.0,61.0,0.0,606.0,502.0,0.0,52.0,52.0,0.0,460.0,342.0,23.0,86.0,9.0,0.0
480291519002,2196.0,1782.0,33.0,198.0,183.0,0.0,1228.0,1058.0,13.0,78.0,79.0,0.0,968.0,724.0,20.0,120.0,104.0,0.0
480291409001,347.0,266.0,32.0,13.0,36.0,0.0,195.0,161.0,12.0,0.0,22.0,0.0,152.0,105.0,20.0,13.0,14.0,0.0
480291505011,364.0,349.0,0.0,7.0,8.0,0.0,210.0,202.0,0.0,0.0,8.0,0.0,154.0,147.0,0.0,7.0,0.0,0.0
480291505013,357.0,269.0,0.0,71.0,17.0,0.0,214.0,140.0,0.0,57.0,17.0,0.0,143.0,129.0,0.0,14.0,0.0,0.0
480291110001,425.0,330.0,18.0,39.0,38.0,0.0,258.0,221.0,7.0,0.0,30.0,0.0,167.0,109.0,11.0,39.0,8.0,0.0
480291204002,322.0,206.0,54.0,62.0,0.0,0.0,179.0,73.0,54.0,52.0,0.0,0.0,143.0,133.0,0.0,10.0,0.0,0.0
480291204006,126.0,65.0,0.0,11.0,50.0,0.0,87.0,26.0,0.0,11.0,50.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
480291204004,434.0,341.0,38.0,39.0,16.0,0.0,275.0,199.0,38.0,22.0,16.0,0.0,159.0,142.0,0.0,17.0,0.0,0.0
480291710005,202.0,141.0,0.0,27.0,34.0,0.0,104.0,68.0,0.0,18.0,18.0,0.0,98.0,73.0,0.0,9.0,16.0,0.0
480291710003,684.0,527.0,0.0,81.0,76.0,0.0,433.0,355.0,0.0,24.0,54.0,0.0,251.0,172.0,0.0,57.0,22.0,0.0
480291717005,449.0,345.0,64.0,40.0,0.0,0.0,256.0,256.0,0.0,0.0,0.0,0.0,193.0,89.0,64.0,40.0,0.0,0.0
480291213004,705.0,497.0,45.0,138.0,25.0,0.0,305.0,209.0,13.0,58.0,25.0,0.0,400.0,288.0,32.0,80.0,0.0,0.0
480291215012,1063.0,859.0,78.0,112.0,14.0,0.0,531.0,443.0,62.0,26.0,0.0,0.0,532.0,416.0,16.0,86.0,14.0,0.0
480291215073,565.0,495.0,0.0,41.0,29.0,0.0,326.0,290.0,0.0,7.0,29.0,0.0,239.0,205.0,0.0,34.0,0.0,0.0
480291312001,556.0,509.0,9.0,22.0,16.0,0.0,205.0,174.0,9.0,22.0,0.0,0.0,351.0,335.0,0.0,0.0,16.0,0.0
480291404003,529.0,391.0,29.0,96.0,13.0,0.0,228.0,162.0,9.0,57.0,0.0,0.0,301.0,229.0,20.0,39.0,13.0,0.0
480291101001,387.0,286.0,55.0,40.0,6.0,0.0,240.0,217.0,0.0,17.0,6.0,0.0,147.0,69.0,55.0,23.0,0.0,0.0
480291209023,988.0,551.0,103.0,182.0,152.0,0.0,547.0,422.0,61.0,0.0,64.0,0.0,441.0,129.0,42.0,182.0,88.0,0.0
480291214032,580.0,452.0,34.0,66.0,28.0,0.0,250.0,220.0,14.0,11.0,5.0,0.0,330.0,232.0,20.0,55.0,23.0,0.0
480291216041,2123.0,1346.0,169.0,545.0,63.0,0.0,1079.0,826.0,23.0,179.0,51.0,0.0,1044.0,520.0,146.0,366.0,12.0,0.0
480291216044,1055.0,829.0,82.0,75.0,69.0,0.0,494.0,340.0,60.0,25.0,69.0,0.0,561.0,489.0,22.0,50.0,0.0,0.0
480291207023,674.0,502.0,20.0,95.0,57.0,0.0,288.0,215.0,20.0,29.0,24.0,0.0,386.0,287.0,0.0,66.0,33.0,0.0
480291213002,504.0,359.0,69.0,40.0,36.0,0.0,258.0,188.0,25.0,9.0,36.0,0.0,246.0,171.0,44.0,31.0,0.0,0.0
480291703001,810.0,693.0,72.0,22.0,23.0,0.0,367.0,311.0,26.0,7.0,23.0,0.0,443.0,382.0,46.0,15.0,0.0,0.0
480291704022,524.0,348.0,20.0,91.0,65.0,0.0,311.0,257.0,9.0,17.0,28.0,0.0,213.0,91.0,11.0,74.0,37.0,0.0
480291704023,546.0,463.0,19.0,56.0,8.0,0.0,304.0,277.0,19.0,0.0,8.0,0.0,242.0,186.0,0.0,56.0,0.0,0.0
480291706002,605.0,459.0,47.0,16.0,83.0,0.0,287.0,219.0,24.0,0.0,44.0,0.0,318.0,240.0,23.0,16.0,39.0,0.0
480291707001,565.0,457.0,13.0,32.0,63.0,0.0,314.0,242.0,0.0,9.0,63.0,0.0,251.0,215.0,13.0,23.0,0.0,0.0
480291212041,749.0,665.0,14.0,55.0,15.0,0.0,434.0,411.0,14.0,9.0,0.0,0.0,315.0,254.0,0.0,46.0,15.0,0.0
480291212045,1245.0,835.0,32.0,320.0,58.0,0.0,653.0,450.0,17.0,128.0,58.0,0.0,592.0,385.0,15.0,192.0,0.0,0.0
480291416001,1273.0,981.0,8.0,183.0,101.0,0.0,699.0,482.0,0.0,144.0,73.0,0.0,574.0,499.0,8.0,39.0,28.0,0.0
480291215051,1385.0,1057.0,101.0,180.0,47.0,0.0,685.0,566.0,53.0,45.0,21.0,0.0,700.0,491.0,48.0,135.0,26.0,0.0
480291403001,389.0,296.0,14.0,40.0,39.0,0.0,205.0,179.0,5.0,11.0,10.0,0.0,184.0,117.0,9.0,29.0,29.0,0.0
480291701013,497.0,483.0,6.0,8.0,0.0,0.0,328.0,322.0,6.0,0.0,0.0,0.0,169.0,161.0,0.0,8.0,0.0,0.0
480291718021,471.0,348.0,92.0,0.0,31.0,0.0,229.0,106.0,92.0,0.0,31.0,0.0,242.0,242.0,0.0,0.0,0.0,0.0
480291718024,370.0,270.0,0.0,45.0,55.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,318.0,218.0,0.0,45.0,55.0,0.0
480291507005,493.0,353.0,66.0,29.0,45.0,0.0,384.0,318.0,21.0,0.0,45.0,0.0,109.0,35.0,45.0,29.0,0.0,0.0
480291507002,486.0,386.0,11.0,22.0,67.0,0.0,238.0,186.0,0.0,13.0,39.0,0.0,248.0,200.0,11.0,9.0,28.0,0.0
480291507004,560.0,332.0,51.0,177.0,0.0,0.0,459.0,282.0,0.0,177.0,0.0,0.0,101.0,50.0,51.0,0.0,0.0,0.0
480291601002,756.0,577.0,38.0,71.0,70.0,0.0,384.0,324.0,38.0,0.0,22.0,0.0,372.0,253.0,0.0,71.0,48.0,0.0
480291813021,1410.0,1076.0,37.0,239.0,58.0,0.0,775.0,625.0,0.0,108.0,42.0,0.0,635.0,451.0,37.0,131.0,16.0,0.0
480291815063,1000.0,848.0,68.0,58.0,26.0,0.0,586.0,478.0,31.0,51.0,26.0,0.0,414.0,370.0,37.0,7.0,0.0,0.0
480291809024,822.0,688.0,31.0,57.0,46.0,0.0,434.0,368.0,0.0,20.0,46.0,0.0,388.0,320.0,31.0,37.0,0.0,0.0
480291810032,534.0,501.0,0.0,33.0,0.0,0.0,367.0,367.0,0.0,0.0,0.0,0.0,167.0,134.0,0.0,33.0,0.0,0.0
480291810053,945.0,746.0,8.0,144.0,47.0,0.0,584.0,473.0,0.0,78.0,33.0,0.0,361.0,273.0,8.0,66.0,14.0,0.0
480291817152,721.0,572.0,0.0,133.0,16.0,0.0,369.0,312.0,0.0,41.0,16.0,0.0,352.0,260.0,0.0,92.0,0.0,0.0
480291203001,987.0,734.0,52.0,154.0,47.0,0.0,462.0,302.0,0.0,134.0,26.0,0.0,525.0,432.0,52.0,20.0,21.0,0.0
480291205011,351.0,314.0,0.0,37.0,0.0,0.0,227.0,190.0,0.0,37.0,0.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0
480291205016,679.0,458.0,13.0,21.0,187.0,0.0,342.0,248.0,0.0,21.0,73.0,0.0,337.0,210.0,13.0,0.0,114.0,0.0
480291205017,734.0,555.0,135.0,0.0,44.0,0.0,256.0,101.0,135.0,0.0,20.0,0.0,478.0,454.0,0.0,0.0,24.0,0.0
480291211151,690.0,488.0,69.0,133.0,0.0,0.0,296.0,212.0,21.0,63.0,0.0,0.0,394.0,276.0,48.0,70.0,0.0,0.0
480291211173,839.0,632.0,61.0,133.0,13.0,0.0,374.0,274.0,38.0,62.0,0.0,0.0,465.0,358.0,23.0,71.0,13.0,0.0
480291815031,1724.0,1316.0,154.0,148.0,106.0,0.0,1095.0,896.0,0.0,93.0,106.0,0.0,629.0,420.0,154.0,55.0,0.0,0.0
480291215082,1081.0,927.0,20.0,111.0,23.0,0.0,750.0,648.0,20.0,59.0,23.0,0.0,331.0,279.0,0.0,52.0,0.0,0.0
480291914054,553.0,334.0,29.0,116.0,74.0,0.0,316.0,205.0,5.0,49.0,57.0,0.0,237.0,129.0,24.0,67.0,17.0,0.0
480291709002,591.0,457.0,49.0,53.0,22.0,10.0,240.0,214.0,4.0,0.0,22.0,0.0,351.0,243.0,45.0,53.0,0.0,10.0
480291615012,216.0,174.0,16.0,26.0,0.0,0.0,109.0,102.0,0.0,7.0,0.0,0.0,107.0,72.0,16.0,19.0,0.0,0.0
480291615014,498.0,434.0,32.0,32.0,0.0,0.0,241.0,222.0,19.0,0.0,0.0,0.0,257.0,212.0,13.0,32.0,0.0,0.0
480291701023,591.0,433.0,17.0,93.0,48.0,0.0,398.0,315.0,9.0,34.0,40.0,0.0,193.0,118.0,8.0,59.0,8.0,0.0
480291711002,662.0,426.0,123.0,47.0,66.0,0.0,312.0,214.0,10.0,22.0,66.0,0.0,350.0,212.0,113.0,25.0,0.0,0.0
480291807024,326.0,251.0,0.0,43.0,32.0,0.0,108.0,75.0,0.0,21.0,12.0,0.0,218.0,176.0,0.0,22.0,20.0,0.0
480291807021,756.0,583.0,85.0,72.0,16.0,0.0,373.0,290.0,51.0,16.0,16.0,0.0,383.0,293.0,34.0,56.0,0.0,0.0
480291809013,594.0,450.0,18.0,79.0,47.0,0.0,326.0,224.0,0.0,55.0,47.0,0.0,268.0,226.0,18.0,24.0,0.0,0.0
480291108003,275.0,158.0,2.0,86.0,29.0,0.0,146.0,86.0,2.0,29.0,29.0,0.0,129.0,72.0,0.0,57.0,0.0,0.0
480291211163,778.0,595.0,90.0,79.0,14.0,0.0,437.0,399.0,0.0,38.0,0.0,0.0,341.0,196.0,90.0,41.0,14.0,0.0
480291212034,607.0,450.0,0.0,69.0,88.0,0.0,273.0,263.0,0.0,10.0,0.0,0.0,334.0,187.0,0.0,59.0,88.0,0.0
480291212033,527.0,429.0,0.0,30.0,68.0,0.0,290.0,212.0,0.0,20.0,58.0,0.0,237.0,217.0,0.0,10.0,10.0,0.0
480291817181,1285.0,871.0,20.0,282.0,112.0,0.0,582.0,397.0,10.0,142.0,33.0,0.0,703.0,474.0,10.0,140.0,79.0,0.0
480291902005,615.0,296.0,177.0,89.0,53.0,0.0,289.0,223.0,0.0,45.0,21.0,0.0,326.0,73.0,177.0,44.0,32.0,0.0
480291902002,281.0,194.0,0.0,70.0,17.0,0.0,169.0,154.0,0.0,15.0,0.0,0.0,112.0,40.0,0.0,55.0,17.0,0.0
480291802024,242.0,191.0,25.0,26.0,0.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,125.0,74.0,25.0,26.0,0.0,0.0
480291802022,520.0,422.0,74.0,0.0,24.0,0.0,218.0,158.0,60.0,0.0,0.0,0.0,302.0,264.0,14.0,0.0,24.0,0.0
480291805014,180.0,149.0,0.0,22.0,9.0,0.0,63.0,54.0,0.0,0.0,9.0,0.0,117.0,95.0,0.0,22.0,0.0,0.0
480291808003,236.0,137.0,24.0,43.0,32.0,0.0,144.0,61.0,24.0,43.0,16.0,0.0,92.0,76.0,0.0,0.0,16.0,0.0
480291708001,233.0,186.0,29.0,13.0,5.0,0.0,139.0,102.0,24.0,8.0,5.0,0.0,94.0,84.0,5.0,5.0,0.0,0.0
480291106001,402.0,239.0,8.0,122.0,33.0,0.0,302.0,169.0,0.0,100.0,33.0,0.0,100.0,70.0,8.0,22.0,0.0,0.0
480291510002,502.0,406.0,0.0,44.0,52.0,0.0,247.0,176.0,0.0,28.0,43.0,0.0,255.0,230.0,0.0,16.0,9.0,0.0
480291510003,668.0,553.0,21.0,55.0,39.0,0.0,324.0,262.0,0.0,23.0,39.0,0.0,344.0,291.0,21.0,32.0,0.0,0.0
480291607021,451.0,388.0,24.0,22.0,17.0,0.0,261.0,244.0,0.0,0.0,17.0,0.0,190.0,144.0,24.0,22.0,0.0,0.0
480291607022,625.0,565.0,0.0,44.0,16.0,0.0,227.0,187.0,0.0,24.0,16.0,0.0,398.0,378.0,0.0,20.0,0.0,0.0
480291215083,523.0,409.0,0.0,45.0,69.0,0.0,232.0,181.0,0.0,37.0,14.0,0.0,291.0,228.0,0.0,8.0,55.0,0.0
480291216011,779.0,511.0,47.0,208.0,13.0,0.0,452.0,274.0,20.0,145.0,13.0,0.0,327.0,237.0,27.0,63.0,0.0,0.0
480291218022,1379.0,1114.0,63.0,154.0,48.0,0.0,812.0,678.0,51.0,60.0,23.0,0.0,567.0,436.0,12.0,94.0,25.0,0.0
480291303004,383.0,298.0,26.0,59.0,0.0,0.0,190.0,119.0,19.0,52.0,0.0,0.0,193.0,179.0,7.0,7.0,0.0,0.0
480291303003,271.0,229.0,0.0,32.0,10.0,0.0,94.0,84.0,0.0,0.0,10.0,0.0,177.0,145.0,0.0,32.0,0.0,0.0
480291909014,293.0,201.0,5.0,43.0,44.0,0.0,190.0,141.0,5.0,0.0,44.0,0.0,103.0,60.0,0.0,43.0,0.0,0.0
480291809011,484.0,371.0,0.0,42.0,71.0,0.0,264.0,210.0,0.0,0.0,54.0,0.0,220.0,161.0,0.0,42.0,17.0,0.0
