block_group,B08134_001E,B08134_003E_M,B08134_006E_M,B08134_009E_M,B08134_010E,B08134_011E,B08134_013E_M,B08134_016E_M,B08134_019E_M,B08134_020E,B08134_071E,B08134_073E_M,B08134_076E_M,B08134_079E_M,B08134_080E
480291817233,1014.0,139.0,229.0,629.0,17.0,993.0,139.0,229.0,608.0,17.0,21.0,0.0,0.0,21.0,0.0
480291817241,1438.0,272.0,353.0,651.0,162.0,1433.0,267.0,353.0,651.0,162.0,0.0,0.0,0.0,0.0,0.0
480291817242,1150.0,185.0,447.0,461.0,57.0,1150.0,185.0,447.0,461.0,57.0,0.0,0.0,0.0,0.0,0.0
480291817251,1101.0,423.0,454.0,209.0,15.0,1036.0,392.0,454.0,190.0,0.0,65.0,31.0,0.0,19.0,15.0
480291817261,1034.0,145.0,382.0,447.0,60.0,1022.0,145.0,382.0,435.0,60.0,0.0,0.0,0.0,0.0,0.0
480291817262,1727.0,151.0,780.0,740.0,56.0,1727.0,151.0,780.0,740.0,56.0,0.0,0.0,0.0,0.0,0.0
480291817271,1528.0,281.0,464.0,751.0,32.0,1447.0,281.0,457.0,694.0,15.0,32.0,0.0,0.0,15.0,17.0
480291817272,391.0,201.0,113.0,77.0,0.0,374.0,194.0,113.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
480291817282,2056.0,304.0,509.0,1024.0,219.0,1952.0,245.0,509.0,995.0,203.0,16.0,0.0,0.0,0.0,16.0
480291817291,4378.0,519.0,969.0,2285.0,605.0,4364.0,505.0,969.0,2285.0,605.0,14.0,14.0,0.0,0.0,0.0
480291817302,1248.0,171.0,363.0,645.0,69.0,1248.0,171.0,363.0,645.0,69.0,0.0,0.0,0.0,0.0,0.0
480291817311,966.0,23.0,299.0,629.0,15.0,966.0,23.0,299.0,629.0,15.0,0.0,0.0,0.0,0.0,0.0
480291817313,1154.0,145.0,372.0,557.0,80.0,1084.0,75.0,372.0,557.0,80.0,0.0,0.0,0.0,0.0,0.0
480291817314,904.0,168.0,301.0,397.0,38.0,902.0,168.0,299.0,397.0,38.0,2.0,0.0,2.0,0.0,0.0
480291818131,1493.0,594.0,654.0,230.0,15.0,1447.0,594.0,654.0,184.0,15.0,16.0,0.0,0.0,16.0,0.0
480291818133,1324.0,458.0,378.0,426.0,62.0,1056.0,409.0,365.0,282.0,0.0,154.0,0.0,0.0,92.0,62.0
480291818141,2407.0,542.0,1188.0,588.0,89.0,2299.0,542.0,1150.0,518.0,89.0,0.0,0.0,0.0,0.0,0.0
480291818151,510.0,163.0,187.0,160.0,0.0,505.0,158.0,187.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
480291818152,1241.0,337.0,623.0,281.0,0.0,1042.0,296.0,510.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0
480291818162,1625.0,268.0,806.0,551.0,0.0,1559.0,260.0,770.0,529.0,0.0,22.0,0.0,0.0,22.0,0.0
480291818171,1211.0,336.0,609.0,257.0,9.0,1188.0,313.0,609.0,257.0,9.0,0.0,0.0,0.0,0.0,0.0
480291818181,921.0,109.0,602.0,193.0,17.0,851.0,109.0,549.0,193.0,0.0,17.0,0.0,0.0,0.0,17.0
480291818182,776.0,217.0,300.0,198.0,61.0,722.0,217.0,288.0,198.0,19.0,0.0,0.0,0.0,0.0,0.0
480291818191,574.0,195.0,234.0,145.0,0.0,574.0,195.0,234.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
480291818192,3037.0,600.0,1482.0,807.0,148.0,2943.0,555.0,1482.0,807.0,99.0,49.0,0.0,0.0,0.0,49.0
480291818202,2978.0,1186.0,1148.0,543.0,101.0,2368.0,822.0,929.0,516.0,101.0,167.0,89.0,78.0,0.0,0.0
480291818211,474.0,117.0,176.0,142.0,39.0,474.0,117.0,176.0,142.0,39.0,0.0,0.0,0.0,0.0,0.0
480291818221,643.0,110.0,334.0,192.0,7.0,621.0,110.0,312.0,192.0,7.0,0.0,0.0,0.0,0.0,0.0
480291818222,764.0,141.0,443.0,164.0,16.0,764.0,141.0,443.0,164.0,16.0,0.0,0.0,0.0,0.0,0.0
480291818231,1814.0,547.0,747.0,451.0,69.0,1605.0,474.0,626.0,436.0,69.0,46.0,31.0,0.0,15.0,0.0
480291818241,629.0,49.0,269.0,277.0,34.0,591.0,37.0,250.0,270.0,34.0,12.0,0.0,12.0,0.0,0.0
480291912012,851.0,212.0,506.0,118.0,15.0,829.0,212.0,499.0,103.0,15.0,0.0,0.0,0.0,0.0,0.0
480291910064,715.0,197.0,299.0,102.0,117.0,642.0,197.0,299.0,97.0,49.0,68.0,0.0,0.0,0.0,68.0
480291912011,655.0,217.0,182.0,206.0,50.0,564.0,166.0,182.0,206.0,10.0,91.0,51.0,0.0,0.0,40.0
480291912021,539.0,217.0,191.0,131.0,0.0,513.0,191.0,191.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0
480291912022,1026.0,419.0,552.0,55.0,0.0,959.0,376.0,528.0,55.0,0.0,24.0,0.0,24.0,0.0,0.0
480291912023,275.0,50.0,177.0,48.0,0.0,275.0,50.0,177.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
480291912024,553.0,90.0,353.0,63.0,47.0,526.0,90.0,353.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0
480291913031,951.0,287.0,371.0,269.0,24.0,899.0,252.0,368.0,255.0,24.0,0.0,0.0,0.0,0.0,0.0
480291913041,380.0,156.0,165.0,59.0,0.0,348.0,124.0,165.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
480291913042,947.0,388.0,243.0,245.0,71.0,755.0,358.0,194.0,203.0,0.0,98.0,0.0,22.0,23.0,53.0
480291914062,836.0,191.0,412.0,200.0,33.0,821.0,191.0,397.0,200.0,33.0,0.0,0.0,0.0,0.0,0.0
480291914063,770.0,190.0,368.0,152.0,60.0,754.0,174.0,368.0,152.0,60.0,0.0,0.0,0.0,0.0,0.0
480291914082,676.0,161.0,438.0,56.0,21.0,634.0,151.0,427.0,56.0,0.0,19.0,0.0,11.0,0.0,8.0
480291914101,731.0,169.0,244.0,275.0,43.0,677.0,169.0,244.0,248.0,16.0,54.0,0.0,0.0,27.0,27.0
480291914102,1469.0,408.0,798.0,228.0,35.0,1415.0,408.0,798.0,209.0,0.0,54.0,0.0,0.0,19.0,35.0
480291914103,1138.0,85.0,439.0,320.0,294.0,934.0,85.0,422.0,292.0,135.0,187.0,0.0,0.0,28.0,159.0
480291914111,1031.0,262.0,420.0,275.0,74.0,972.0,262.0,396.0,240.0,74.0,35.0,0.0,0.0,35.0,0.0
480291914112,1661.0,276.0,940.0,419.0,26.0,1601.0,276.0,924.0,375.0,26.0,0.0,0.0,0.0,0.0,0.0
480291818242,1355.0,288.0,598.0,442.0,27.0,1353.0,288.0,598.0,440.0,27.0,2.0,0.0,0.0,2.0,0.0
480291818251,936.0,170.0,448.0,299.0,19.0,920.0,160.0,442.0,299.0,19.0,0.0,0.0,0.0,0.0,0.0
480291818252,1744.0,134.0,839.0,642.0,129.0,1660.0,134.0,823.0,574.0,129.0,0.0,0.0,0.0,0.0,0.0
480291818261,1038.0,57.0,530.0,395.0,56.0,1020.0,57.0,512.0,395.0,56.0,0.0,0.0,0.0,0.0,0.0
480291818262,1519.0,71.0,607.0,807.0,34.0,1498.0,50.0,607.0,807.0,34.0,0.0,0.0,0.0,0.0,0.0
480291818263,597.0,232.0,261.0,104.0,0.0,597.0,232.0,261.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
480291818264,845.0,18.0,491.0,275.0,61.0,845.0,18.0,491.0,275.0,61.0,0.0,0.0,0.0,0.0,0.0
480291819011,1900.0,553.0,751.0,528.0,68.0,1448.0,426.0,573.0,449.0,0.0,144.0,26.0,50.0,16.0,52.0
480291819012,1601.0,338.0,829.0,400.0,34.0,1555.0,310.0,811.0,400.0,34.0,18.0,0.0,18.0,0.0,0.0
480291819021,2559.0,430.0,1250.0,815.0,64.0,2545.0,430.0,1250.0,801.0,64.0,0.0,0.0,0.0,0.0,0.0
480291819022,1228.0,194.0,261.0,738.0,35.0,1215.0,194.0,248.0,738.0,35.0,0.0,0.0,0.0,0.0,0.0
480291820011,1114.0,95.0,457.0,485.0,77.0,1098.0,95.0,441.0,485.0,77.0,0.0,0.0,0.0,0.0,0.0
480291820012,1628.0,203.0,770.0,618.0,37.0,1628.0,203.0,770.0,618.0,37.0,0.0,0.0,0.0,0.0,0.0
480291820021,2203.0,371.0,923.0,856.0,53.0,2189.0,357.0,923.0,856.0,53.0,0.0,0.0,0.0,0.0,0.0
480291820023,1636.0,291.0,625.0,625.0,95.0,1625.0,291.0,614.0,625.0,95.0,0.0,0.0,0.0,0.0,0.0
480291820032,878.0,140.0,351.0,325.0,62.0,878.0,140.0,351.0,325.0,62.0,0.0,0.0,0.0,0.0,0.0
480291821012,684.0,81.0,335.0,247.0,21.0,665.0,62.0,335.0,247.0,21.0,0.0,0.0,0.0,0.0,0.0
480291821022,842.0,158.0,375.0,288.0,21.0,842.0,158.0,375.0,288.0,21.0,0.0,0.0,0.0,0.0,0.0
480291821023,1731.0,229.0,605.0,873.0,24.0,1731.0,229.0,605.0,873.0,24.0,0.0,0.0,0.0,0.0,0.0
480291821061,1585.0,114.0,554.0,811.0,106.0,1554.0,114.0,554.0,795.0,91.0,0.0,0.0,0.0,0.0,0.0
480291918142,1096.0,48.0,386.0,523.0,139.0,1084.0,36.0,386.0,523.0,139.0,0.0,0.0,0.0,0.0,0.0
480291918151,1270.0,188.0,539.0,531.0,12.0,1242.0,160.0,539.0,531.0,12.0,0.0,0.0,0.0,0.0,0.0
480291918161,643.0,168.0,303.0,165.0,7.0,615.0,147.0,296.0,165.0,7.0,0.0,0.0,0.0,0.0,0.0
480291918162,460.0,148.0,210.0,70.0,32.0,460.0,148.0,210.0,70.0,32.0,0.0,0.0,0.0,0.0,0.0
480291918172,1519.0,148.0,463.0,876.0,32.0,1519.0,148.0,463.0,876.0,32.0,0.0,0.0,0.0,0.0,0.0
480291919001,347.0,96.0,146.0,86.0,19.0,297.0,78.0,146.0,59.0,14.0,41.0,9.0,0.0,27.0,5.0
480291919003,292.0,143.0,69.0,53.0,27.0,190.0,114.0,52.0,8.0,16.0,73.0,3.0,17.0,45.0,8.0
480291919004,178.0,47.0,73.0,58.0,0.0,178.0,47.0,73.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
480291920001,800.0,375.0,334.0,71.0,20.0,653.0,267.0,297.0,69.0,20.0,2.0,0.0,0.0,2.0,0.0
480291920002,807.0,306.0,233.0,268.0,0.0,676.0,303.0,176.0,197.0,0.0,76.0,3.0,41.0,32.0,0.0
480291920004,246.0,125.0,56.0,51.0,14.0,224.0,103.0,56.0,51.0,14.0,0.0,0.0,0.0,0.0,0.0
480291920005,212.0,103.0,80.0,29.0,0.0,152.0,83.0,69.0,0.0,0.0,40.0,0.0,11.0,29.0,0.0
480291921002,541.0,207.0,209.0,90.0,35.0,541.0,207.0,209.0,90.0,35.0,0.0,0.0,0.0,0.0,0.0
480291922001,821.0,187.0,218.0,390.0,26.0,799.0,187.0,218.0,368.0,26.0,22.0,0.0,0.0,22.0,0.0
480291923001,179.0,30.0,132.0,17.0,0.0,177.0,28.0,132.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
480291923002,1490.0,319.0,846.0,254.0,71.0,1490.0,319.0,846.0,254.0,71.0,0.0,0.0,0.0,0.0,0.0
480291923003,488.0,127.0,283.0,78.0,0.0,488.0,127.0,283.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
480291923004,488.0,187.0,179.0,122.0,0.0,473.0,172.0,179.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800031,537.0,260.0,212.0,65.0,0.0,316.0,122.0,132.0,62.0,0.0,47.0,3.0,41.0,3.0,0.0
480299800041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800051,8.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299801001,476.0,251.0,151.0,43.0,31.0,262.0,65.0,151.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
480291805033,1011.0,91.0,536.0,335.0,49.0,993.0,91.0,536.0,317.0,49.0,18.0,0.0,0.0,18.0,0.0
480291704011,449.0,132.0,185.0,120.0,12.0,427.0,132.0,185.0,110.0,0.0,22.0,0.0,0.0,10.0,12.0
480291914081,987.0,213.0,479.0,262.0,33.0,917.0,176.0,479.0,262.0,0.0,33.0,0.0,0.0,0.0,33.0
480291914091,2279.0,515.0,1229.0,323.0,212.0,2091.0,515.0,1192.0,266.0,118.0,130.0,0.0,37.0,57.0,36.0
480291412006,512.0,225.0,187.0,93.0,7.0,512.0,225.0,187.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0
480291412003,641.0,200.0,271.0,140.0,30.0,561.0,120.0,271.0,140.0,30.0,0.0,0.0,0.0,0.0,0.0
480291501002,881.0,259.0,385.0,207.0,30.0,855.0,259.0,377.0,197.0,22.0,16.0,0.0,8.0,0.0,8.0
480291407002,387.0,129.0,165.0,68.0,25.0,367.0,129.0,158.0,55.0,25.0,13.0,0.0,0.0,13.0,0.0
480291413002,1140.0,161.0,576.0,353.0,50.0,1114.0,161.0,576.0,327.0,50.0,26.0,0.0,0.0,26.0,0.0
480291414021,1533.0,362.0,667.0,451.0,53.0,1509.0,362.0,667.0,427.0,53.0,0.0,0.0,0.0,0.0,0.0
480291806022,734.0,165.0,321.0,226.0,22.0,669.0,112.0,321.0,226.0,10.0,12.0,0.0,0.0,0.0,12.0
480291101003,705.0,354.0,253.0,91.0,7.0,488.0,206.0,197.0,85.0,0.0,7.0,0.0,0.0,0.0,7.0
480291211121,1047.0,131.0,667.0,217.0,32.0,999.0,131.0,667.0,182.0,19.0,48.0,0.0,0.0,35.0,13.0
480291519002,2178.0,122.0,1069.0,890.0,97.0,2139.0,122.0,1069.0,874.0,74.0,0.0,0.0,0.0,0.0,0.0
480291409001,347.0,52.0,167.0,122.0,6.0,297.0,31.0,163.0,97.0,6.0,16.0,5.0,4.0,7.0,0.0
480291505011,356.0,88.0,228.0,40.0,0.0,356.0,88.0,228.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
480291505013,348.0,90.0,166.0,51.0,41.0,317.0,75.0,166.0,51.0,25.0,16.0,0.0,0.0,0.0,16.0
480291110001,425.0,134.0,166.0,114.0,11.0,350.0,131.0,139.0,80.0,0.0,65.0,3.0,17.0,34.0,11.0
480291204002,302.0,105.0,138.0,39.0,20.0,274.0,105.0,110.0,39.0,20.0,28.0,0.0,28.0,0.0,0.0
480291204006,126.0,62.0,26.0,38.0,0.0,125.0,61.0,26.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0
480291204004,368.0,65.0,187.0,103.0,13.0,355.0,65.0,187.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
480291710005,184.0,28.0,101.0,55.0,0.0,176.0,20.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
480291710003,662.0,165.0,176.0,216.0,105.0,599.0,165.0,163.0,216.0,55.0,51.0,0.0,13.0,0.0,38.0
480291717005,415.0,142.0,131.0,142.0,0.0,415.0,142.0,131.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
480291213004,676.0,181.0,255.0,240.0,0.0,633.0,181.0,255.0,197.0,0.0,43.0,0.0,0.0,43.0,0.0
480291215012,1049.0,103.0,605.0,313.0,28.0,1049.0,103.0,605.0,313.0,28.0,0.0,0.0,0.0,0.0,0.0
480291215073,536.0,84.0,246.0,178.0,28.0,492.0,84.0,236.0,167.0,5.0,34.0,0.0,0.0,11.0,23.0
480291312001,535.0,125.0,122.0,202.0,86.0,408.0,125.0,122.0,161.0,0.0,127.0,0.0,0.0,41.0,86.0
480291404003,529.0,126.0,214.0,89.0,100.0,456.0,112.0,214.0,89.0,41.0,73.0,14.0,0.0,0.0,59.0
480291101001,354.0,162.0,144.0,48.0,0.0,256.0,64.0,144.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
480291209023,1041.0,278.0,509.0,159.0,95.0,818.0,160.0,509.0,149.0,0.0,49.0,0.0,0.0,0.0,49.0
480291214032,580.0,173.0,208.0,194.0,5.0,550.0,170.0,208.0,167.0,5.0,0.0,0.0,0.0,0.0,0.0
480291216041,2034.0,579.0,620.0,795.0,40.0,1931.0,496.0,620.0,775.0,40.0,0.0,0.0,0.0,0.0,0.0
480291216044,949.0,275.0,271.0,281.0,122.0,949.0,275.0,271.0,281.0,122.0,0.0,0.0,0.0,0.0,0.0
480291207023,616.0,107.0,346.0,89.0,74.0,536.0,107.0,346.0,24.0,59.0,80.0,0.0,0.0,65.0,15.0
480291213002,527.0,150.0,97.0,247.0,33.0,495.0,118.0,97.0,247.0,33.0,0.0,0.0,0.0,0.0,0.0
480291703001,771.0,384.0,227.0,160.0,0.0,523.0,163.0,227.0,133.0,0.0,8.0,0.0,0.0,8.0,0.0
480291704022,515.0,31.0,327.0,157.0,0.0,464.0,31.0,289.0,144.0,0.0,51.0,0.0,38.0,13.0,0.0
